row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
5113,SUMM_SHORT,S_STORY,SHORT,349,51,3,"ATLANTA, Georgia (CNN) -- An angry, naked man commandeered a school bus full of teenage students Thursday in Atlanta, police said. The man drove the bus for less than a mile before a student confronted him and the bus crashed into a wall off the road, according to police. The incident started Thursday afternoon when the bus stopped to let students out, said Atlanta police officer James Polite. Arris Pitmon, 23, darted toward the bus and hoisted himself in through an open window, Polite said. Pitmon took control of the bus as the frightened driver ran to the back of it, the officer said. While the bus was moving, the man abandoned the steering wheel and walked toward the back of the bus, Polite added. A student then ran toward the steering wheel, prompting the man to fight the student. The unmanned bus continued until it left the roadway and crashed. Students fled the bus, many using the back door emergency exit, and onlookers subdued the man until police arrived. Some students were taken to area hospitals. Their conditions weren't available Thursday night. Chiquita Rogers told CNN affiliate WXIA that the man had tried to hit some of the students, including her 16-year-old, Donte. ""He pushed my son, and that's when my son hit him. I guess everybody started swinging, and everybody just started out the back door, jumping. I'm just grateful that my son is still alive, because it could have been worse."" Onlooker Corey Turner told WXIA, ""Children were jumping out the emergency door ... jumping off the bus. ... They were saying, 'Help, help, help! ... Somebody hijacked the bus.'""",Where were some students taken?,area hospitals.,"Police: Arris Pitmon ran toward the bus and climbed in through an open window .
Pitmon took control of the bus then abandoned it while it was moving, police say .
The bus crashed and some students were taken to area hospitals .",32
7354,SUMM_SHORT,L_STORY,SHORT,804,52,3,"LONDON, England (CNN) -- With irresponsible banking practices taking the blame for bringing about the global economic crisis, there has been a surge of interest in Islamic finance. Islamic finance is estimated to be worth $700 billion and has been growing by 15 to 20 percent per year. Now, a slew of academic courses are springing up to meet the demand of those wanting to break into an expanding market. According to ratings agency Moody's, the global Islamic finance sector is worth $700 billion and has the potential to be worth $4 trillion. What's more, the ethical principles underpinning Islamic finance are seen by some as offering a more sustainable alternative to profit-oriented conventional banking. The result is that academic institutions are lining up to offer formal training in the area. ""There is a huge demand for Islamic finance courses now, so large that it's difficult to cope with,"" Professor Habib Ahmed, Sharjah chair in the school of government and international affairs at Durham University, England, told CNN. Durham will launch a Masters degree in Islamic finance from October, becoming one of a number of European institutions to offer Islamic finance programs. ""Islamic finance has been growing by 15 to 20 percent per year for some time and there is a lot of interest at the moment. People are looking for alternatives after the economic crisis."" ""Islamic economists believe that if the principles of Islamic finance were followed the crisis wouldn't have happened. We are seeing a lot of non-Muslim countries, including the UK, France, Japan, Hong Kong and Singapore encouraging Islamic finance,"" he said. There are many differences between Islamic and conventional banking practices. One fundamental difference is that Islamic banks do not charge interest. Rather than borrowers and lenders, the system is based on buyers and sellers. ""Conventional banking is biased to the seller. Islamic finance is trying to level the ethics between the two parties,"" Aly Khorshid, an Islamic finance scholar who writes for Islamic Banking and Finance magazine, told CNN. ""People think the Islamic system is based on faith, but it's based on justice. The system is based on justice for the two parties and how you get to the justice is extracted from Islamic faith,"" he said. Khorshid said that there are similarities between ""ethical investment"" schemes and Islamic finance, in that the Islamic system does not allow investment that harms people or the environment. He credits the rapid growth of the Islamic finance sector on the success of ""sukuk"" -- Islamic bonds. In the West, banks including Lloyds TSB, HSBC, Deutsche Bank and Citibank all offer Islamic finance products, catering to a niche market of Muslim borrowers. But while Islamic banks allow Muslims to take advantage of financial services that are consistent with their religious beliefs, it is the ethics underpinning Islamic finance that are attracting the interest of conventional finance institutions keen to learn lessons from the banking crisis. Although Islamic banks have suffered from the global repercussions of the economic downturn, they emerged largely unscathed from the initial banking meltdown that brought about that financial turmoil. Ahmed told CNN that is because Islamic banks are not allowed to deal in mortgage-backed securities or credit-default swaps, two of the practices accused of helping bring about the banking crisis. Khorshid said that although it's too early to say if Islamic finance has dealt with economic downturn better than conventional finance, the Islamic system has many more layers of risk assessment and management, which could help protect it from the problems afflicting conventional banks. But the growth of Islamic finance has brought its own problems. Critics say some banks use Islamic finance to package what are essentially conventional products. ""Islamic banks are also driven by the profit motive and sometimes that can dominate the ethics,"" Ahmed told CNN. While Europe is catching up with the demand for these banking products, the U.S. is lagging behind. Ahmed says that regulatory and legal changes are needed for Islamic finance to grow in the U.S., but he adds there are signs that Canada may become a North American center",Who believe Islamic finance principles?,"""Islamic economists","There is an increase in demand for academic courses in Islamic finance .
Some believe Islamic finance principles would have avoided banking crisis .
Islamic banks do not charge interest or deal in mortgage-backed securities .
Some principles are similar to those used for ethical investments .",32
2562,SUMM_SHORT,S_STORY,SHORT,203,55,4,"(CNN) -- It will take NATO-led military forces ""another 25 to 30 days to secure that which needs to be secured"" in Afghanistan's Helmand province, and a further three months after that to be sure insurgents are being kept out of the area, British Maj. Gen. Nick Carter said Thursday. 

But Operation Moshtarak has reached ""the end of the beginning,"" he said in a briefing from Afghanistan broadcast by the Pentagon Channel. ""The insurgent was entirely dislocated within 24 hours"" of the insertion of troops by helicopter, he said. 

The Nad Ali district is ""broadly secure,"" he said, but there is still Taliban resistance in Marjah. 

""It will be some days before we can be completely confident that Marjah is secure,"" he said. 

Ten civilians were killed on the second day of the operation, he said. Reports at the time said 12 were killed. 

More coverage on Afghanistan Crossroads blog",how much need wait to be sure?,a further three months,"NATO troops need 25-30 days to secure areas in Helmand province, UK general says .
Three more months needed to be sure insurgents stay out, says Maj. Gen. Nick Carter .
But Afghan offensive has reached ""end of the beginning,"" he says .",32
6541,SUMM_SHORT,L_STORY,SHORT,852,49,13,"Istanbul (CNN) -- Turkey's fiery prime minister ratcheted up rapidly-escalating tensions with Israel on Tuesday, comparing Ankara's once-close ally in the Middle East to a ""spoiled boy"" and announcing additional sanctions would soon be imposed. 

""We are completely suspending all of these, trade relations, military relations, related with the defense industry,"" Recep Tayyip Erdogan said, according to the semi-official Anatolian Agency. ""All of these are completely suspended and other measures will follow this process."" 

Asked to clarify whether this meant Turkey will halt more than $3 billion in bilateral trade, an official in the Turkish prime ministry, speaking on condition of anonymity under government protocol, insisted Erdogan was not referring to trade relations. 

""He was referring to the defense industry,"" the official said. ""Nothing more than the measures that have been announced so far."" 

Last week, Turkey declared it was downgrading relations with Israel, suspending all military agreements between the two countries and giving senior Israeli diplomats less than a week to leave Turkish territory. 

""If the current steps are regarded as 'plan B,' there will be a 'plan C,'"" Erdogan said on Tuesday in his first public comments on the matter since Ankara imposed sanctions on Israel. 

Erdogan's government is incensed that Israel refuses to apologize or pay compensation for eight slain Turks and one Turkish-American. The humanitarian workers and activists were shot dead by Israeli commandos in a botched 2010 raid on an aid convoy that was trying to bust Israel's sea blockade of Gaza. 

But ""Israel does not want to see a further deterioration in the relationship with Turkey,"" said a senior Israeli government official, who asked not to be identified because of the sensitivity of the issue. ""There have been a number of proposals on the table to prevent a deterioration and unfortunately they have not been successful, but from our point of view a deterioration in the relationship serves neither side's interests."" 

Multiple Israeli sources said they are doing what they can to be responsible and reverse the negative dynamic. Some Israeli officials believe the current troubles between the two countries are minor bumps that can be smoothed out with time and the proper diplomacy. 

Others believe the deteriorating relationship has little to do with Israel and more to do with a reorientation of Turkish foreign policy towards the Muslim world. 

A possible Erdogan trip to Gaza is contributing to that school of thought. Diplomats in Cairo and Ankara tell CNN that Erdogan is tentatively scheduled to visit Cairo next week. There is growing speculation in local media that the Turkish prime minister may try to visit Gaza via Egypt's Rafah border crossing. 

""This is a process that will continue until the last moment,"" Erdogan said Tuesday, according to Anatolian, when asked about a trip to Gaza. ""We will make the final decision there, talking to our Egyptian friends and brothers. According to that, there may be a trip to Gaza."" 

Despite deteriorating political relations between Jerusalem and Ankara, trade has grown substantially between the two countries over the last year, according to Turkish government statistics. 

On Monday, Stanley Fischer, governor of the Bank of Israel, gave a speech in which he highlighted the importance of Israel's economic ties with Turkey. He noted that Turkey's economy was the largest in the region, with a gross domestic product in excess of $700 billion, and that Turkey is becoming a key player in regional trade. 

Turkey is a significant Israeli trading partner, Fischer said, and damage to the trade relationship between the two countries could have serious consequences for Israel. 

Yigal Schleifer, Washington-based editor at Eurasianet and expert on Turkish-Israeli relations, argues the Middle Eastern ""outsider"" status that once drew Turkey and Israel together into an alliance during the 1990s has changed, as Turkey has grown economically and established closer political ties with Arab neighbors. 

""The paths have diverged,"" Schleifer said. ""What you have left is two countries with different visions currently for their position in the region. So Turkey wants to build a more",what israel wants to say?,"deterioration in the relationship serves neither side's interests.""","Tensions between the two countries are rising .
An official says trade relations will not be suspended .
The tension stems from a 2010 raid on a Gaza aid convoy .
Israel says it does not want a further deterioration of relations with Turkey .",32
8604,SUMM_SHORT,S_STORY,SHORT,559,43,7,"New York (CNN) -- Investigators suspect arson in a fire that killed five Guatemalan immigrants in Brooklyn, they said Monday. ""People are all concerned and very sad,"" said Maria Luz de Zyriek, the Guatemalan consul in New York. ""This is a horrible tragedy."" Authorities continue to investigate and have not formally determined a cause, the Fire Department of New York said. The blaze damaged a restaurant and apartments in a three-story building in the Bensonhurst neighborhood, Frank Dwyer, a fire department spokesman, has said. Luisa Chan, a mother of two, died in the blaze, said Mario Alvarado, a member of Jovenes Cristianos -- Christian Youth, a church with about 200 members, most of them Guatemalan immigrants, on 17th Avenue in Brooklyn. Chan usually attended services on Tuesday, Wednesday, Saturday and Sunday, Alvarado said. The congregation mourned her on Sunday. ""The service was so quiet,"" he said. Are you there? Share your story Investigators have not publicly identified the victims, but the Guatemalan consul said they were all from the western part of the country. Two were from the state of Totonicapan and three were from the state of Quetzaltenango, she said. After the fire broke out, Chan managed to get her 2-year-old son to safety, apparently by handing him to someone on the floor below, and threw her 2-month-old daughter toward a passerby, said Alvarado, who said he received that account from someone close to the family. ""Thank God they're safe,"" he said. A 2-month-old baby was in critical condition, fire officials said, but the child was not immediately identified; three other people sustained injuries ranging from serious to minor. Thirteen firefighters sustained minor injuries. The fire started about 2:30 a.m. Saturday behind a door in one of the apartment units, Dwyer said. ""If somebody starts a fire there intentionally, that would certainly be looking to kill somebody, because there's no way for them to get out,"" Fire Commissioner Salvatore Cassano said. At Chan's church, members in mourning were waiting Monday for more information from authorities, Alvarado said. They also were getting ready for a memorial service and trying to comfort Chan's husband, who survived the fire, the consul said. ""The husband and wife belonged to that church. Everybody there knew them,"" said Luz, who went to the church during the weekend. ""Everybody there was so sad. Everybody was crying and praying for the husband,"" she said. ""He's going to have to raise those two little kids now by himself."" CNN's Miguel Susana contributed to this report.",What was said about the arson?,"""This is a horrible tragedy.""","NEW: Victims are Guatemalan immigrants, friends say .
Arson suspected in early Saturday fire, authorities say .
Thirteen firefighters, four residents injured .
Roof of three-story building partially collapsed .",32
9893,SUMM_SHORT,S_STORY,SHORT,335,52,6,"WASHINGTON (CNN) -- Serving a 36-year-old government-issue cake at an Army retirement ceremony sounds like a classic bureaucratic mistake, but there was no mistake about it. Retiring Army Col. Henry Moak uses a vintage P-38 to break the seal on  government cake saved since 1973. Retiring Army Col. Henry Moak served it up himself -- at his own ceremony. Moak had saved the cake since 1973, when he got it while serving in Vietnam, and had long-standing plans to open it upon his retirement. Pound cake served in a can was standard fare in military C rations back then. Moak said it was his favorite, and he could not get enough of it. ""I would eat it any chance I could get, but not all of the meals came with pound cake,"" he said before opening it. In front of friends and family who attended his retirement ceremony Friday at the Pentagon, Moak eagerly opened the can. Answering the question of whether the anticipation was the same now as back then, Moak said, ""Yes, even more!"" ""I won't eat it if it's black and moldy,"" he told onlookers. ""You can hear the pop of the air coming out,"" he said referring to the vacuum seal on the can. To most people's surprise, the opened can revealed a still-edible yellow cake. The ceremonial sword used to cut Moak's real retirement cake was also used to dig into the can and cut out the cake. Moak took a bite and put up his thumb, ""It's good, it's still kind of moist,"" he declared.",Who is retiring?,Army Col. Henry Moak,"Retiring Army Col. Henry Moak treats himself to pound cake saved from 1973 .
Moak says he always liked the cake and ""would eat it any chance I could get""
He saved the C ration goodie to have alongside traditional retirement cake .",32
5521,SUMM_SHORT,L_STORY,SHORT,825,53,7,"BOGOTA, Colombia (CNN) -- The commander of the Revolutionary Armed Forces of Colombia's Force 47 told reporters in Bogota Monday -- a day after surrendering -- that ""the solution is not through war. There must be dialogue."" Nelly Avila Moreno, center, alias Karina, is escorted by soldiers after surrendering. Nelly Avila Moreno, 45, whose nom de guerre was Karina, said she and her longtime male companion made the decision jointly to abandon the FARC group, based in the jungle, at 5 a.m. Sunday. She said pressure from Colombian soldiers had been key to their decision, and she called on her fellow rebels to follow her example. ""I invite them to change the sensibility that is among the guerrillas,"" she said, seated by her companion, who said nothing during the news conference. She also had a message for the Colombian people: ""It is important to do something for peace in Colombia, and that need to do something is precisely one of my motivations."" After 24 years with the FARC, Karina said she wants to reintegrate with society. ""At this moment, what I am thinking about is reuniting with my family and with all of society,"" she said. Karina said she had had no contact with the group's leaders for the past two years. During that time, she said, ""I was trying to stay alive."" She said she knows nothing about the group's leaders, because ""everything in the FARC is very compartmentalized."" Still, she did hear through the news media about the killing by another member of FARC of Ivan Rios, a member of the group's central high command. ""We suffered a very strong blow,"" she said. She acknowledged that news led her to worry about the possibility that one of her fellow guerrillas might consider doing the same thing to her. ""A person has a lot of combatants alongside, but you don't know what each one is thinking,"" she said. Asked about news reports of guerrilla operations she may have participated in, Karina admitted to nothing. ""They accuse me of a lot of things I wasn't part of,"" she said. But Miguel Antonio Paez told CNN en Espanol that he remembers well the woman who, with a band of guerrillas, stopped the bus he was on in 2004 in northwest Colombia, ordered him and the other passengers off and the bus be burned. ""The commander of that guerrilla group -- a dark-haired woman, tall, with one eye missing -- called herself Karina,"" he said. ""She ordered me tied up. Here, I have the marks from the wires, and there, while I was tied up, she lopped off my penis and testicles and I remained castrated for all my life."" Asked specifically about the killing of the father of President Alvaro Uribe in 1983, she said she did not know who carried out the act, and added, ""I don't have my hands stained in that deed."" She said that with her surrender have come new fears about possible retribution from FARC loyalists, who consider her a traitor. Wearing a red sweatshirt and what appeared to be a diamond earring in her left ear, she said she once believed the FARC would rule Colombia. ""I once dreamed of that,"" she said. Gen. Mario Montoya, chief of the army, said two Colombian air force helicopters were sent Sunday to pick up Karina and her companion, who had given authorities their general location. ""With this, we have given a confounding strike to the FARC structure,"" particularly to Front 47, which at this point is practically dismantled,"" he said. Since the killing of Rios, 45 members of the group have laid down their arms and accepted a government plan for reinstallation into society, he said. ""We want to send a message to all members of FARC who persist in the mountains,"" he said. ""To tell them, what Karina has done is the road all the members",What rebel and her male companion surrender?,"Nelly Avila Moreno,","Rebel ""Karina"" and her male companion surrender .
Karina  was a commander of Colombian rebels .
She says, ""The solution is not through war. There must be dialogue""
She says she fears possible retribution from FARC loyalists .",32
3832,SUMM_SHORT,S_STORY,SHORT,529,54,2,"(CNN) -- The ambush by up to a dozen gunmen of a bus carrying members of the Sri Lankan cricket team in Lahore is the realization of fears long held by the sport's leading players.

Pakistani policemen outside The National Stadium after masked gunmen attacked the Sri Lankan cricket team in Lahore on March 3, 2009.

The Sri Lankan team had agreed to tour Pakistan after India pulled out in the aftermath of the terrorist attacks in Mumbai last November when more than 160 people died in a three-day siege.

The England team was in India -- but not in Mumbai -- during the attacks and promptly cut their tour short and returned home.

In September 2008, Cricket Australia decided to push ahead with a tour of India despite a series of bomb attacks in the country's capital New Delhi.

In March of the same year, they had pulled out of a tour of Pakistan after a spate of suicide bombings. Before that, the Australian team had not played in Pakistan for 10 years.

Such was the concern about the security risks presented to players in Pakistan that in August 2008 the International Cricket Council (ICC) announced the biennial Champions Trophy would be postponed until October 2009.

The ICC announced last month that it was investigating other venues after three countries -- England, New Zealand and Australia -- expressed reservations about touring Pakistan. South Africa pulled out of the 2008 competition citing security concerns.

Long before that, in 2002, a suicide bomb blast outside the New Zealand team's hotel prompted them to pack up and abandon the second Test series in Pakistan. The explosion injured the team physiotherapist and killed 11 French navy experts as well as two Pakistanis.

The previous year, the New Zealand team cancelled a scheduled tour of Pakistan in the aftermath of the September 11 attacks in the U.S.

Most of the team stayed on to play, though under increased security, when a suicide attack closed Colombo's international airport in July 2001.

In February 1996, Australia and the West Indies refused to play in preliminary World Cup matches in Sri Lanka after a huge bomb blast killed 80 people and injured 1,200 in Colombo.

In November 1992, also in Colombo, a suicide bomber detonated a bomb outside a hotel where the New Zealand team was having breakfast, killing four people. Five players and the coach were allowed to return home on compassionate grounds.

Five years earlier, in April 1987, the New Zealand team cut short a three-test tour of Sri Lanka after a car bomb killed 100 people at a bus station in Colombo.",Who is investigating?,The ICC,"Sri Lankan team agreed to replace India in Pakistan after Mumbai attacks .
International teams have long expressed concern about security in Pakistan .
Australian team pulled out of tour of Pakistan last year after suicide bombings .
ICC currently investigating other venues for postponed Champions Trophy .",32
1768,SUMM_SHORT,S_STORY,SHORT,471,45,7,"(CNN) -- Conservationists have found a new population of orangutans in a steep, mountainous corner of Indonesia -- a discovery that significantly adds to the number of the endangered red-haired primates.

The orangutans were discovered in a mountainous corner of Indonesia.

About 65,000 orangutans are thought to remain in the wild, limited to rain forests on two islands in Malaysia and Indonesia: Borneo and Sumatra.

The latest population was found in the eastern edge of Borneo, with conservationists counting 219 nests. Even by conservative estimates, that raises the total number of the orangutan population by at least a couple of hundred, maybe thousands.

""We rarely have something positive to report in the conservation world. Most of the stories are about declining population or animals dying. It's all pretty negative,"" said Erik Meijaard, a senior ecologist with the U.S.-based Nature Conservancy.

""So to find a substantial population of potentially several hundred to several thousand animals is very exciting.""

Locals in the area had long spoken of an orangutan population in the hard-to-access limestone mountains of the Kalimantan province. A group of conservationists reached the area in December after driving for a day, taking a boat for another, and then hiking across steep mountainous terrain for two, Meijaard said.

The remoteness of the area has meant that the animals have been undisturbed by development. Elsewhere, the orangutan's forest habitat has been cut down for timber extraction and palm oil, used in food and cosmetics.

Orangutans, a species of great apes, with hair that is usually reddish-brown instead of the black or brown. The name is derived from the Malay and Indonesian words for ""orang"" (person) and ""hutan"" (forest). They spend most of their time on trees, subsisting on fruit and leading a solitary existence except to mate.

The expedition in December found the nests crammed into just a few miles in the 2 million-acre forest.

""The immediate steps include going back to the area to see how far the population ranges and to put better protection in place,"" Meijaard said.",What was found in Indonesia?,new population of orangutans,"Conservationists have found a new population of orangutans in Indonesia .
Discovery significantly adds to number of the endangered red-haired primates .
Latest population was found in the eastern edge of Borneo .",32
385,SUMM_SHORT,L_STORY,SHORT,901,52,2,"(CNN)  -- Not content to sit quietly at home eating their tofu cutlets, more and more vegetarians, it seems, are taking action, trying to get the carnivorous masses to change their ways. 

Of course, the meat-free have been trying to win people over to their cause since the time of Pythagoras. But lately, activists are trying more in-your-face tactics. 

For Lierre Keith, author of ""The Vegetarian Myth,"" the ""in-your-face"" part is quite literal. A former vegetarian who has publicly recanted, she was lecturing in San Francisco, California, last week, when three masked assailants shouted ""Go vegan!"" and lobbed chili pepper-laced pies at her. 

Even in hard-core vegan circles -- which exclude using animal-based products for food, clothing, medicine or any other purpose -- such borderline-violent exploits are controversial. 

More common is the approach of folks like newly converted talk show host Ellen Degeneres, who has been sharing recipes for vegan nachos along with her philosophy. 

Still, recipes only go so far. And, more to the point, they don't get as much media attention. For many vegan and vegetarian activists, getting coverage is an art. 

PETA 

If you've ever read about a particularly outrageous pro-vegetarian campaign, there's a good chance that People for the Ethical Treatment of Animals was behind it. The folks at PETA seem to be firm believers in the idea that ""all media attention is good media attention,"" and the more shocking or ridiculous the stunt, the more media outlets will pick up the story. 

PETA was laughed at when it tried to rebrand fish as ""sea kittens,"" in hopes that the more cuddly name would make seafood a less appealing mealtime choice. It was criticized for the suggestion that recently deceased Oscar G. Mayer should be buried with his company's hot dog-shaped Wienermobile. 

After British celebrity chef Gordon Ramsay cooked up horse meat on his show, PETA UK dumped a ton of manure outside his London restaurant. 

Plenty of ecological activists cringe at these kinds of prankish maneuvers, but they do get noticed. And that, apparently, is the point. 

Why else would PETA organize an army of zombies to protest outside of KFC restaurants? 

Not content to oppose meat-eating in the real world, PETA also took a swipe at virtual carnivorousness: In response to the Nintendo DS game ""Cooking Mama,"" the group released its own bloody version. 

And, as anyone who's seen its anti-fur posters knows, PETA is well aware that sex sells. The group got the granddaughter of Argentinean revolutionary Che Guevara to pose wearing nothing but a bandolier filled with carrots. 

Last, year PETA proposed a too-racy-for-TV ""vegetarians have better sex"" Super Bowl commercial, guaranteeing plenty of coverage when -- surprise! -- NBC rejected the ad. 

PETA also brings its soft-core approach to the streets with its ""Lettuce Ladies"" campaign: young models, clad in a few strategically placed leaves, handing out veggie hot dogs. 

The group has enlisted Pamela Anderson and Elizabeth Berkley to pose for the Lettuce Ladies Web site (find it yourself) -- probably the best thing that's happened to their careers in years. Is there tofu wresting? Yes, there is tofu wrestling. 

Casa Diablo 

PETA is not alone in combining feminine pulchritude and an anti-meat agenda. A couple of years back, Portland, Oregon, resident Johnny Diablo got a bunch of media attention when he opened Casa Diablo, the world's first vegan strip club. 

Serving veggie burgers with a side of nudity (or maybe the other way around) might seem to be just a publicity stunt. (The fact that Diablo tried to put the club up for sale shortly after opening would seem to suggest that.) 

But Mr. Diablo is an earnest vegan himself, and he's apparently retained ownership of Casa Diablo, though reviews -- of both the cuisine and the more fleshy attractions -- are decidedly mixed",What is an art for many vegan and vegetarian activists?,getting coverage,"For many vegan and vegetarian activists, getting media attention is an art .
PETA seems to firmly believe that ""all media attention is good media attention""
Manure dumping, zombies, vegan strip club have been used to further the anti-meat cause .",32
4048,SUMM_SHORT,L_STORY,SHORT,861,42,6,"(CNN) -- The owner of a North Carolina beach house where seven college students died in a weekend fire said Monday that his family's ""lives were just changed forever"" by the tragedy.

Chip Auman said his 18-year-old daughter survived the fire but was hospitalized and in stable condition because of complications from smoke inhalation.

""The thought of losing a child is unimaginable to me, and as a father my heart goes out to the families that lost a loved one in this situation,"" he said.

Auman said the situation was ""hard to fathom.""

""There's just no words to describe what we've been going through,"" he said, asking for prayers for survivors and the families of those who died. ""We're numb, we're confused, we're heartbroken.""

Two college campuses mourned Monday.

Six University of South Carolina students and a Clemson University student died in the fire early Sunday morning in Ocean Isle Beach, North Carolina.

Six other South Carolina students were able to get out of the house in time. The six were treated and released from nearby Brunswick Community Hospital, but Auman's daughter was hospitalized again in Hartsville, South Carolina.

Authorities from the state Bureau of Investigation and the federal Bureau of Alcohol, Tobacco, Firearms and Explosives are leading the investigation into the cause of the fire.

Ocean Isle Beach Mayor Debbie Smith said the house was ""engulfed"" in flames when the fire department arrived on the scene, about five minutes after being notified. The flames shot into the sky and ultimately left little more than portions of the framing.

Fire officials do not believe foul play was involved.  Watch a neighbor's video, fears of fast-burning fire »

Dennis A. Pruitt, the vice president for student affairs for the University of South Carolina, said investigators have said it would be Tuesday or Wednesday before the identities of the victims are confirmed publicly.

It could be as much as a month until investigators know the cause of the fire, Pruitt said.

The university did not cancel classes on Monday, but Pruitt said arrangements had been made for those who need to go home or stay out of class at the 28,000-student campus.

Pruitt said meetings had been held Sunday with members of Delta Delta Delta sorority and Sigma Alpha Epsilon fraternity. The South Carolina students were affiliated with those houses, he said, although he stressed that the weekend was not an official Greek function.

He also said counselors and ministers were available to help students deal with the loss of their classmates.

The university president, Dr. Andrew Sorenson, contacted the families of those who died in the fire to express the condolences and support of the university community.

Jay Laura, student president of the USC chapter of Sigma Alpha Epsilon, said the campus would pull together after the tragedy.

""If any place can come together to help in the healing process and the aftermath of an event like this, it is South Carolina,"" Laura said at a Monday afternoon press conference.

Fire survivor Tripp Wylie, a 20-year-old South Carolina sophomore, said he jumped out of a third-story window into a canal to escape the flames and was unable to get back in to help his friends.

""I could see a buddy of mine off to the left who had gotten out. He was just yelling at me to jump and stuff,"" Wylie told CNN affiliate WYFF.

""The smoke was pouring out, couldn't really breathe, so I had to make a quick decision. [I] just kind of leaned out the window and luckily I jumped far enough to make it into the canal.""

Neighbors flocked to see the fire as firefighters battled and ultimately got the blaze under control.  See the scenes of devastation »

George Smith, who lives across the street from the house, said he heard sirens between 6:30 and 7 a.m. and went outside to see ""the whole sky lit up.""

""The whole house was completely engulfed in flames, up to about 20 feet,"" he said.",Which family member was among six survivors hospitalized?,18-year-old daughter,"""Heartbroken"" house owner's daughter among six survivors hospitalized .
One survivor jumped out of a third-story window into a canal to escape .
University of South Carolina mourns deaths of six students .",32
6000,SUMM_SHORT,L_STORY,SHORT,807,50,4,"Editor's note: CNN affiliates report on where job seekers are finding work across the country and how those looking for employment are coping with the situation. Baltimore Mayor Sheila Dixon, shown in April, once worked in a city jobs program as a youth. (CNN) -- Some of the stimulus money from the U.S. government is going to programs that help young adults find jobs. In Baltimore, Maryland, the city wants to put more than 7,000 to work, mostly in local government jobs. It will use more than $6 million from the federal government and sponsorship money, according to WBAL-TV in Baltimore. Baltimore Mayor Sheila Dixon recalled her days as a young worker. ""I worked at a camp, and then in high school, I was able to continue to work in the program,"" she said. Read the full report on WBAL In Palm Beach Gardens, Florida, Kahtoya Wesley, 20, has had difficulty finding a job, but she has a better chance of finding work now because she has joined the Summer Youth Employment Program, according to WPBF-TV in West Palm Beach. So far 200 people have landed jobs through the program, an initiative of the Workforce Alliance of Palm Beach County, WPBF reported. The organization is using $3 million of stimulus money to fund the positions the young adults find, the station said. iReport.com: Share your job hunt story The group also prepares the job seekers for interviews and provides seminars in how to deal with work-life situations. ""I got fired like five times. It was bad,"" John Hill told WPBF. He chose a seminar on working better with a supervisor. ""Because I usually don't,"" he told the station. Read the full report on WPBF The state of Arkansas is using federal money to fund jobs for at-risk students in Springdale, according to KHBS-TV in Fort Smith, Arkansas. The town's youth center hired five teens to work in clerical and maintenance positions, KHBS reported. David Cook told the station he has had trouble motivating himself to go to school. The summer job was helping him with a shift on focus. ""It gives me a sense of responsibility of showing up on time, working on a schedule and with other people,"" he told KHBS. Read the full report on KHBS West: FedEx center brings 650 jobs to Oregon Even before a new FedEx shipping center brings hundreds of jobs to Troutdale, Oregon, it is helping with employment through road construction jobs, according to KPTV-TV in Portland. The new hub, which is expected to be completed in July 2010, will bring more than 1,000 additional cars to the area, so the Oregon Department of Transportation called for two additional lanes at a nearby major intersection, KPTV reported. FedEx is expected to employ 650 workers at the facility once it opens, according to KPTV. ""We're creating family wage jobs, because this project will take place this summer,"" Troutdale Mayor Jim Kight told the station. Oregon's unemployment rate was a record 12.4 percent in May. Read the full report on KPTV South: No job? Create your own He was once a senior loan officer who had been laid off and was looking every day for a job anywhere there might be an opportunity. When he couldn't find the right chance, he created his own. Kenneth Hodge is now a small business owner, the founder of SFG Records. ""If you look at your failures, if you stare at your failures too long, you'll never go anywhere,"" Hodge told WPBF. ""But if you look beyond your failures, you can move to and fulfill your dreams. You can do that. I think I can do that, and we are doing that."" Six recording artists are featured on his Web site, and Hodge told the West Palm Beach station that he has already hired seven employees. Read the full report on WPBF Midwest: Iowa town sees trickle-down effect from stimulus Federal stimulus",What did a man lose his position as?,senior loan officer,"Job fair aimed at people 50 and older draws big crowd .
Pittsburgh area business executives meeting with high school students .
Wal-Mart adding 3,000 jobs in North Carolina .
Air Force recruiter in Florida has seen increase in interest .",32
