row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
5069,QA,S_STORY,SHORT,498,42,10,"ATLANTA, Georgia (CNN)  -- A judge has ordered the children of the Rev. Martin Luther King Jr. to meet in their capacity as the sole shareholders of the corporation that manages their iconic father's estate. Dexter King has denied taking ""substantial funds"" from his parents' estates. King's children were in Fulton County, Georgia, Superior Court Monday in a dispute over their parents' estates. Two children of the civil rights icon are suing their brother, accusing him of wrongfully taking money from their parents' estates. The Rev. Bernice King and Martin Luther King III allege Dexter King took ""substantial funds"" out of Coretta Scott King's estate and ""wrongfully appropriated"" money from their father's estate. Dexter King has publicly denied the accusations. It was unclear what outcome having a shareholder meeting for the Estate of Martin Luther King Jr., Inc. would have on the dispute. The three siblings have not held such a meeting since 2004, corporation attorney Luke Lantta said. The removal of Dexter King as the estate's administrator is unlikely because that would require a meeting of the board of directors. Judge Ural Glanville on Monday also ruled in favor of dismissing some of the allegations against Dexter King, but left the question of whether he failed to act in the best interest of his father's incorporated estate to a jury. A trial on the allegation of breach of fiduciary duty could happen as early as next month. The lawsuit reveals a very public fissure in an iconic family that has always professed unity, particularly as questions have swirled around some of their financial dealings. Martin Luther King III and Bernice King were in the courtroom Monday, but Dexter King was not. He had been injured in an accident in California and did not make the trip to Georgia. Dexter King had filed a counter claim against his sister, asking the court to force her to hand over to the corporation some items that belonged to Martin Luther King Jr. In a special hearing Monday, the court ruled that the items, including Martin Luther King Jr.'s Nobel Peace Prize and his love letters to Coretta Scott King will be turned over to the court to hold until a resolution is reached. The courtroom was packed with supporters of the King family. Among those in attendance were the Rev. Joseph Lowery and former Ambassador Andrew Young, friends of Martin Luther King Jr. who worked with him during the civil rights movement. CNN's Aaron Cooper contributed to this report.",What was the child being accused of?,wrongfully taking money from their parents' estates.,"Two of King's children accuse third of wrongfully taking money from estates .
Dexter King has denied claims by Bernice King, Martin Luther King III .
Civil rights icons at courthouse to support family .",
5603,QA,S_STORY,SHORT,448,28,1,"Bangkok, Thailand (CNN) -- As the death toll climbed Monday from flooding in Southeast Asia, officials beefed up flood prevention measures to protect Thailand's capital from rising water. 

Millions have been affected by the flooding in Thailand and Cambodia, which has been hit by an above-average monsoonal rainy season. As of Monday, 269 people were dead in Thailand and four were missing, according to the country's Flood Relief Operations Command. Another 207 people were dead in Cambodia, according to the country's state-run news agency AKP. 

Patients in two hospitals in Thailand's Ayutthaya and Nakhon Sawan provinces had to be evacuated after water reached the first floor, the flood operations command said. 

Multiple tropical systems have moved over the area in recent weeks, enhancing monsoon rains and leading to the flooding. Another low pressure system is forecast to move into Southeast Asia on Tuesday and Wednesday, said Brandon Miller, senior meteorologist for CNN International. 

On Monday, Thai Prime Minister Yingluck Shinawatra ordered canal dredging and reinforcement of flood-prevention embankments to protect Bangkok, state-run news agency MCOT reported. In addition, three new flood-prevention walls were being built at two locations in Rangsit, in northern Bangkok, and in Taling Chan, in the western part of the city. 

The government needs another 1.5 million sandbags, MCOT reported. The prime minister called on the private sector to supply them, but said the government will buy all the needed sandbags by Wednesday, the news agency said. 

The Rojana Industrial Park has halted operations for the time being, director Amara Charoengitwattanagun told MCOT, and the facility may be further damaged if the flooding worsens. One plant in the park, Single Point Parts, evacuated all workers from the premises and built flood prevention embankments around its building, according to MCOT. 

Meanwhile, Honda Thailand said on its website Monday that its plants in the Rojana park are flooded and will be closed until at least until the end of the week.",How many people are dead?,269,"Nearly 500 people are dead in Thailand and Cambodia .
Officials order measures to protect Bangkok .
The region has seen weeks of heavy rain .",
8199,QA,S_STORY,SHORT,427,53,10,"NEW DELHI, India (CNN) -- A 3-month-old girl born to an Indian surrogate mother has flown to Japan to join her biological father after spending the first months of her life in legal limbo.

Baby Manjhi and her grandmother flew to Osaka, Japan, from the Indian capital, New Delhi, Saturday night, said family friend, Kamal Vijay Vargiya.

While some countries have banned surrogacy as a money-making venture, it has been legal in India since 2002.

Under the practice, infertile couples are matched with local women to carry babies for $12,000 to $30,000.

Baby Manjhi was conceived when a Japanese couple paid a clinic in India to have the husband's sperm and an anonymous donor's egg implanted in the womb of an Indian surrogate.

The plan worked. But a few months before Manjhi was born, the couple divorced. The intended Japanese mother decided she did not want the baby.

Manjhi was born on July 25. Her father, Ikufumi Yamada, and grandmother traveled from Japan to pick her up and take her to her new home. But Indian law stipulates that a mother must be present in order for a baby to receive a passport.

In this case, neither the birth mother nor the mother who had originally sought the child wanted to be involved.

Manjhi's father looked into a legal adoption, but Indian law does not allow single men to adopt.

The case garnered international headlines. Eventually, Manjhi was issued a birth certificate with just her father's name on it. And on Saturday, she left for Osaka to be reunited with him.

""This is for the first time in 28 years in Jaipur that somebody (in such a situation) has been issued travel documents by Indian authorities. And this became possible mainly because of media,"" said Sanjay Arya, the doctor who treated Manjhi at a Jaipur hospital.

-- CNN's Harmeet Shah Singh contributed to this report",When did the couple divorce?,"a few months before Manjhi was born,","Surrogacy has been legal in India since 2002 .
Some countries have banned the practice as a money-making venture .
A few months before Manjhi was born, the couple divorced .
The intended Japanese mother decided she did not want the baby .",
2334,QA,L_STORY,SHORT,846,41,3,"(CNN) -- Hot dogs? Check. Fireworks? Check. Big Ben? Wait a minute... The American Society of Sydney, Australia, helps put together a July Fourth celebration on Sydney Harbour. There may not be international landmarks at your neighbor's Fourth of July barbecue, but for Americans living abroad, they're the perfect backdrop when celebrating independence. To global Yanks, it's just as important -- if not more so -- to throw an Independence Day party that feels just like home. From Buenos Aires, Argentina, to Rome, Italy, Fourth of July soirees are happening on Saturday in nearly every corner of the world. So if your globetrotting lands you in one of these cities over the weekend, consider squeezing an Independence Day celebration into your itinerary. July Fourth, eh? Canada Day occurs a mere three days before the Fourth, and our neighbor to the north lights up the sky for both. Held on the shores of Lake Ontario at the amusement park Ontario Place in Toronto, the Grand Finale for the Canada Dry Festival of Fire is an extensive fireworks display that draws between 15,000 and 20,000 people each year. Choreographed to a surprise playlist, ""the fireworks actually detonate to the beat of the songs, which are voted on by the listeners of [local radio station] CHFI,"" said Ontario Place spokesman Nick Kondrat. Tickets include an all-day pass to the park, so be sure not to miss the eclectic entertainment, like ""Salsa at Ontario Place,"" featuring live salsa music, dance competitions and lessons. Fireworks begin at 10:30 p.m. Visit the park's Web site for tickets. Americans in London Town Time Out London lists this event as a ""must-do"" for Independence Day. Standing out from a slew of holiday gatherings, the 7th annual Fourth of July picnic, hosted by the American expatriate community, begins at 2 p.m. at London, England's, Battersea Park. To keep the kids happy, there will be red, white and blue bouncy castles as well as balloons and face-painting, according to the group's Web site. For the adults, plenty of barbecue will be available for purchase in addition to two fully stocked cash bars. Between softball games and paddleboat rentals at the nearby lake, there's plenty to do for the whole family. For a grand finale, a laser fireworks display starts at 9:45 p.m. Even better: Admission is free all day. When In Rome A blowout event planned a year in advance, the American International Club of Rome's 20th celebration is a patriotic tribute: potato sack races for the kids, swing-dancing lessons with live music and all the s'mores, hot dogs and hamburgers you can stand, said the club manager and event coordinator, Nina Farrell. ""When you're away from home, it's really nice to get together and celebrate and be a little bit American,"" Farrell said. The celebration will kick off at 5 p.m. with Americans and Italians alike at Marymount International School, ending at midnight with the crackling of sparklers. (Sorry, no fireworks allowed on the school grounds.) For tickets, visit the AICR's Web site at http://www.aicrome.org/. Red, white and blue down under Mary Botto believes it's the little things that help a person become acclimated, and the Fourth of July celebration the American Society of Sydney, Australia, helps pull together is one of them. Botto, the society's president, said this year's party will be held at the Hunters Hill Sailing Club, right on Sydney Harbour. The organization stays true to an American theme, from the food to the fireworks. The one piece of American tradition Botto's group can't replicate is warm weather: July is winter in Australia, so most of the festivities are indoors, except the fireworks, which start around 6 p.m. Everyone is welcome, and locals take part in the fun. ""Australia Day here is huge and I think Australians really respect the fact that we still celebrate even though we're not in our home country,",what other celebrations do they do this for,Independence Day,"Americans abroad organize July Fourth celebrations in their adopted homes .
In London, the American expat community is putting on a picnic .
A less traditional July Fourth pub crawl will take place in Buenos Aires .",
4302,QA,L_STORY,SHORT,851,47,1,"(CNN) -- Tuesday marks the 150th anniversary of the publication of Charles Darwin's ""On the Origin of Species"" on November 24, 1859. All 1,250 copies of the initial print run of the book were scooped up by readers eager to see the British naturalist going rogue with his radical new theory of evolution, ""By Means of Natural Selection, or the Preservation of Favoured Races in the Struggle for Life,"" in the book's full title. 

How important is this book? Thomas Henry Huxley (""Darwin's bulldog"") proclaimed that ""On the Origin of Species"" was ""the most potent instrument for the extension of the realm of knowledge which has come into man's hands since Newton's 'Principia,' "" and lamented to himself: ""How extremely stupid not to have thought of that."" 

The Harvard biologist Ernst Mayr, arguably the greatest evolutionary theorist since Darwin, asserted: ""It would be difficult to refute the claim that the Darwinian revolution was the greatest of all intellectual revolutions in the history of mankind."" The Harvard paleontologist and historian of science Stephen Jay Gould called the theory of evolution one of the half dozen most important ideas in the entire history of Western thought. 

Why, then, do so many Americans not accept the theory of evolution? A 2001 Gallup Poll found that 45 percent of Americans agree with the statement ""God created human beings pretty much in their present form at one time within the last 10,000 years or so,"" while 37 percent preferred a blended belief that ""Human beings have developed over millions of years from less advanced forms of life, but God guided this process,"" and a paltry 12 percent accepted the standard scientific theory that ""Human beings have developed over millions of years from less advanced forms of life, but God had no part in this process."" 

These percentages have remained largely unchanged in subsequent surveys, although most scientists would prefer that the questions were asked without reference to God since the science of evolutionary biology stands or falls on its own whether God directed the process or not, or even if there is a God or not. 

There are at least six reasons that make people resistant to accepting evolution. 

1. The Warfare Model of Science and Religion. The belief that there is a war between science and religion where one is right and the other wrong, and that one must choose one over the other. 

2. Belief that evolution is a threat to specific religious tenets. Many people attempt to use science to prove certain religious tenets, but when they do not appear to fit, the science is rejected. For example, the attempt to prove that the Genesis creation story is accurately reflected in the geological fossil record has led many creationists to conclude that the Earth was created within the past 10,000 years, which is in sharp contrast to the geological evidence for a 4.6 billion-year-old Earth. 

3. Misunderstanding of evolutionary theory. A significant problem is that most people know so little about the theory. In the 2001 Gallup Poll, for example, a quarter of the people surveyed said they didn't know enough to say whether they accepted evolution or not, and only 34 percent considered themselves to be ""very informed"" about the theory. Because evolution is so controversial, public school science teachers typically drop the subject entirely rather than face the discomfort aroused among students and parents. 

4. The fear that evolution degrades our humanity. After Copernicus toppled the pedestal of our cosmic centrality, Darwin delivered the coup de grâce by revealing us to be ""mere"" animals, subject to the same natural laws and historical forces as all other animals. 

5. The equation of evolution with ethical nihilism. This sentiment was expressed by the neoconservative social commentator Irving Kristol in 1991: ""If there is one indisputable fact about the human condition it is that no community can survive if it is persuaded -- or even if it suspects -- that its members are leading meaningless lives in a meaningless universe."" 

6. The fear that evolutionary theory implies we have a fixed human nature. The first five reasons for the resistance to evolutionary",how many reasons did he find,six,"Shermer wonders why so many Americans don't accept the theory of evolution .
He comes up with six reasons why not, including misunderstanding and fear .
But he says, divine creation cries out for praise regardless of when it happened .",
1329,QA,L_STORY,LONG,915,74,2,"(CNN) -- An Iranian-American ex-Marine accused of spying on his ancestral homeland helped develop an electronic translator for U.S. troops but wouldn't have been involved in espionage, a onetime colleague said Wednesday. 

Iranian state television aired what it called a ""confession"" by 28-year-old Amir Hekmati over the weekend. His family said Tuesday that he was arrested in August while visiting his grandmother and other relatives in Iran, and that his statement had to have been coerced. 

""It just doesn't sound like Amir to me,"" said Sherri Condon, a software engineer who worked with Hekmati in 2008 and 2009 on an effort to develop a two-way, hand-held electronic translator. 

Condon was the lead author of a 2008 paper describing the research. She thanks Hekmati in the acknowledgments. She described him as ""an entrepreneurial guy"" who sent colleagues a holiday card with a quote from Benjamin Franklin: ""Be always at war with your vices, at peace with your neighbors, and let each new year find you a better man."" 

""I really like him,"" said Condon, who identified Hekmati from the images released by Iranian state television. ""He wasn't too nose-to-the-grindstone, but he really worked and put out good effort on behalf of these programs we worked with."" 

The work, funded by the Defense Advanced Research Projects Agency, was aimed at improving communications between U.S. troops and local populations -- a problem with which Hekmati had grappled during service with the Marines in Iraq. He appeared in a video that touted the ""souped-up iPods,"" and he described how American troops sometimes lost hours waiting for a translator to help them pose simple questions. 

""He knew enough to be very helpful for us, and he was very helpful to us in terms of understanding the context in which the devices might be used,"" Condon said. ""He had the military experience."" 

The Arizona-born, Michigan-raised Hekmati joined the Marines in August 2001, after high school. His four-year hitch included an assignment to the Defense Language Institute in Monterey, California, and a six-month deployment in Iraq in 2004, according to U.S. military records. 

In 2006, after leaving the service, he started his own linguistics company and began offering his services as an English-to-Arabic translator, according to Michigan incorporation records. He contracted his services to the military as well as civilian businesses, offering training in cultural competency and working with troops at military bases to promote understanding of and positive communication with people of other cultures, his family said. 

In 2010, he spent five months working as a research manager for defense contractor BAE, company spokesman Brian Roehrkasse told CNN. And Condon said Hekmati recently worked for a company that produced language-training material for the U.S. military. 

The United States and Iran have no direct diplomatic relations, but Hekmati's family said he made the trip after obtaining permission from the Iranian Interests Section of the Pakistani Embassy in Washington. The interests section has not responded to CNN requests for comment. 

News of Hekmati's detention is the latest turn in a series of allegations of espionage and plotting between Washington and Tehran, following the capture of a U.S. surveillance drone by Iran, Iranian claims to have arrested a dozen CIA spies and U.S. allegations that Iran sought to kill Saudi Arabia's ambassador to the United States. 

Hekmati's family said that after his August 29 arrest, Iranian officials told them to remain silent ""with the promise of an eventual release,"" but they went public after Iranian television aired the accusations and Hekmati's statement on Sunday. 

In Washington, U.S. State Department spokeswoman Victoria Nuland told reporters Tuesday that Hekmati is being falsely accused, but had no further comment. 

Condon said she fears Hekmati's military history drew him unwelcome attention in Iran. 

""I can't begin to imagine what must have been in their minds, but I agree he wouldn't have been involved in any spying,"" she said. 

She said she has worked with other people who",When was the ex-marine jailed?,August 29,"""It just doesn't sound like Amir to me,"" a former colleague says .
Hekmati's military experience helped in testing translation devices, she says .
The Arizona-born, Michigan-raised ex-Marine has been jailed in Iran since August .
Iran accuses him of spying; his family and U.S. officials say that's untrue .",
4243,QA,L_STORY,MID,851,60,1,"(CNN) -- Three former guerrilla leaders -- who helped command what one activist called ""one of the most brutal rebel movements in modern days"" -- were sentenced Wednesday in Freetown, Sierra Leone, for crimes against humanity.

Amputee victims of Sierra Leone's civil war take part in football training at a beach in Freetown.

The U.N. Special Court for Sierra Leone found the men guilty in February of crimes that included murder, rape, sexual slavery and forced marriages stemming from a civil war that lasted from March 1991 to January 2002. They were arrested in March 2003, said Peter Anderson, spokesman for the U.N. court.

The rebels -- former leaders in the Revolutionary United Front guerrilla movement -- were known for hacking off civilians' hands and feet during the war, which stood out for its viciousness even on a a continent that has suffered many horrific conflicts.

Presiding Judge Pierre Boutet of Canada read the sentences.

Former Revolutionary United Front ""interim leader"" Issa Hassan Sesay was sentenced to 52 years in prison, former commander Morris Kallon to 40 years, and former chief of security Augustine Gbao to 25 years.

Sesay and Kallon had been found guilty on 16 counts, and Gbao was found guilty on 14.

The former rebels received credit for the six years each already has served in prison, Anderson told CNN.

He said they will be imprisoned in another country, maybe Rwanda, because the prisons in Sierra Leone do not meet the standards of the U.N. court.

Kallon was the only one of the three to express sorrow at his sentencing, Anderson said.

""He really had made a genuine expression of remorse,"" which is considered a stronger statement than regret, the court spokesman added.

The court noted several mitigating factors at the sentencing, but ""in view of the gravity of the crimes, their impact was limited,"" a statement from the court said.

The court noted that the crimes ""were committed upon a massive scale across several districts of Sierra Leone"" and that ""the impact of all these crimes upon the Sierra Leonean society has been enormous.""

""The Chamber concluded that the inherent gravity of the criminal acts for which Sesay, Kallon and Gbao have been convicted is exceptionally high,"" the statement said.

Corinne Dufka, a senior researcher in Human Rights Watch's Africa division, had called the verdict ""very significant.""

""The RUF were renowned for leading one of the most brutal rebel movements in modern days. Everyone knows about the signature atrocity of limb amputation, but there was also horrific sexual violence, abductions, use of child soldiers and forced marriages,"" she told CNN by phone from Senegal in West Africa.

Eight people have been convicted of war crimes connected with the conflict -- some on the rebels' side and some on the government's.

The U.N. Special Court's mandate is to try only ""those who bear greatest responsibility for atrocities committed in Sierra Leone.""

The trial of Sesay, Kallon and Gbao lasted nearly five years. The three had pleaded not guilty on all counts.

The Special Court cannot impose the death penalty.

The Revolutionary United Front seized most of Sierra Leone from the government and fought international and African peacekeepers. International forces retook the capital, Freetown, in 2000.

The trial of the three former leaders was the last of three to be held at the Special Court.

Former Liberian President Charles Taylor is on trial separately at an international court in The Hague, Netherlands, for his role in the conflict. The prosecution rested in the Taylor case in January after a year of presenting its arguments.

Sierra Leone is known for its diamond wealth, but 70 percent of the population lives below the poverty line.

The Special Court is an independent tribunal established jointly by the United Nations and the Sierra Leone government. It is mandated to bring to justice those most responsible for atrocities committed in Sierra Leone after November 30, 1996.",When were men found guilty,February,"Three rebels in Sierra Leone sentenced for crimes against humanity .
U.N. Special Court for Sierra Leone found the men guilty in February .
Men convicted of crimes such as murder, rape, sexual slavery, forced marriages .
Charges stem from civil war that lasted from March 1991 to January 2002 .",
8100,QA,L_STORY,MID,918,60,6,"Marjah, Afghanistan (CNN) -- Twelve Afghan civilians were killed Sunday when two rockets fired by coalition forces in southern Afghanistan missed their intended target, as the Taliban showed stiff resistance to the NATO assault against the militant group. 

""We deeply regret this tragic loss of life,"" U.S. Gen. Stanley McChrystal, commander of the International Security Assistance Force, said in a statement. ""The current operation in Central Helmand is aimed at restoring security and stability to this vital area of Afghanistan. It's regrettable that in the course of our joint efforts, innocent lives were lost."" 

Coalition forces fired two rockets with the High Mobility Artillery Rocket System at insurgents firing upon Afghan and ISAF forces, but they struck about 300 meters off their intended target, ISAF said. 

The incident happened in the Nad Ali district of Helmand province, where NATO forces have launched Operation Moshtarak, a huge offensive by an international coalition of 15,000 troops including Afghans, Americans, Britons, Canadians, Danes and Estonians. 

McChrystal conveyed his apologies to Afghan President Hamid Karzai, the statement said. 

Coalition forces have also suspended use of the HIMARS pending a review of Sunday's incident. The intended target was an insurgent compound from where coalition forces were taking direct fire, ISAF said. 

NATO, which launched the effort Saturday, announced the offensive before it started so that citizens could get out of harm's way. Karzai on Saturday had urged Afghan and international troops to exercise ""absolute caution"" and ensure civilian safety. 

Helmand is a bastion of pro-Taliban sentiment and awash with the opium used to fund the insurgency. Marjah, a region known as the heroin capital of Afghanistan, is where the Taliban has set up a shadow government. 

The Moshtarak operation also includes securing Kandahar and providing support to the government and police there, British Maj. Gen. Gordon Messenger said in a news release Sunday. The Taliban has had increasing influence in Kandahar. 

Officials said Sunday they did not know how many Taliban fighters remained in the Marjah region of Helmand province, but think they may be in the hundreds -- some of whom are holed up in civilian compounds. 

Taliban forces tried to overrun, successfully in some cases, several positions that coalition forces had secured inside the city, U.S. Marines told CNN. 

In one instance, three suspected suicide bombers breached a secure military area near Koru Chareh Bazaar, throwing three or four grenades inside the compound, Marine officials said. The insurgents were killed before they could detonate their bomb vests. 

The sporadic firefight continued throughout the day, with an average of two to three Taliban fighters being killed in each battle, the Marines said. 

""It is not unusual for the Taliban to melt away to regroup. The threat is still present in the area that they might come back, and our troops are well aware of that,"" Messenger told CNN. 

""The troops are fighting in very open terrain, especially now during the winter,"" he said. ""This is a very complex operation but it has worked extremely well."" 

Messenger emphasized the cooperation with the Afghan nationals as a key element in both preparing and executing this operation. 

""The atmosphere among the locals remains positive, largely because elders on the ground knew about the operation ahead of time,"" he said. ""The sense is genuinely that the population is prepared to give this a go."" 

Provincial spokesman Dawoud Ahmadi said 27 Taliban fighters have been killed. Afghan and international force also discovered a total of 2,500 kilograms (5,500 pounds) of explosives during the operation. 

The Taliban spokesman for the Marjah area claimed six Taliban casualties, saying militants had killed 192 Afghan and coalition troops. 

In the past, the Taliban has often inflated casualty figures. 

""NATO forces have not captured any areas in Marjah from the Mujahadeen,"" said Qari Yousif Ahmadi, the Taliban spokesman. 

Soldiers on Sunday found a weapons cache in the Nad Ali district that included two 155 mm artillery rounds, four pressure plates, blasting caps and batteries, according to ISAF. 

In another incident, coalition forces shot a man who refused",ISAF commander apologizes after what?,"innocent lives were lost.""","ISAF commander apologizes after 12 civilians killed .
U.S., Marine, British soldier killed, U.S. military official says .
Marjah region long a bastion of pro-Taliban sentiment, awash with opium .
Coalition's ground offensive follows air assaults .",
1561,QA,L_STORY,LONG,889,66,6,"(CNN) -- Back in 2005, when he stopped studying third down tendencies long enough to work on a motivational self-help book, Nick Saban kept hammering on one phrase. 

The book's title was ""How Good Do You Want to Be? A Champion's Tips on How to Lead and Succeed at Work and in Life."" 

The phrase the University of Alabama's football coach was stuck on was mercifully shorter. 

""Eliminate the clutter."" 

The clutter is you. The clutter is me. The clutter is this story, another horn in the vast media brass section trumpeting a college football game taking on Homeric proportions. 

""It's everything out there that can take away from your focus,"" said Saban's co-writer, Brian Curtis. 

This week Saban -- called ""the most powerful coach in sports"" by Forbes magazine in 2008 -- is up to his furrowed brow in clutter. His No. 2 Crimson Tide plays No. 1 Louisiana State Saturday night in Tuscaloosa, Alabama, in the most anticipated college football game in years. Both teams are undefeated, and it's the first ever SEC regular season game matching the country's two top teams. 

SI.com: LSU vs. Alabama really does mean everything to some, and that's OK 

Saban, who just turned 60, is not exactly a willing contributor to the ruckus that surrounds big-time college football. 

When his own players doused him with the traditional Gatorade victory shower after Alabama won the BCS Championship Game in January, 2010, he looked genuinely irked by the display. 

Saban's no-nonsense nature -- he and a statue of him outside Alabama's football stadium are tied for number of memorable one-liners -- perfectly equips him for a moment like Saturday night. 

""It's fun to play in games like this,"" Saban said this week. And then he broke out the wet blanket. ""But I also think it's important to be able to stay focused on what you need to do to play well. You can't drain yourself emotionally because of all the things that are happening surrounding the game."" 

SI.com: Alabama hosts LSU in the Game of the Year 

The Saban method certainly has paid off. His overall college coaching record is 137-53-1, a .717 winning percentage. He has won as many national titles (two) as all-time major college wins leader Joe Paterno. But Saban is the only coach to win a BCS championship with two different programs. 

It is a testament to both Saban's coaching genius and his tumbleweed past that his DNA is on both programs involved in Saturday's showdown. Here's how he got there: 

The son of a West Virginia gas station owner, he began coaching as a grad assistant at alma mater Kent State in 1973. Over a lengthy career, he has been employed by nine different college programs, and three more NFL franchises. 

Following four years as head coach at Michigan State, Saban was brought to Baton Rouge in 2000 after LSU had gone 7-15 the previous two seasons. 

Within four years, Saban delivered a national title. 

His professional travelogue didn't end there. Saban left to test himself as an NFL head coach with the Miami Dolphins in 2005. Two seasons there produced a 15-17 record, and then Saban was seduced by a once proud southern belle who had fallen into disrepute. 

""I'm not going to be the Alabama coach,"" Saban infamously declared on December 21, 2006. 

On January 4, 2007, he was introduced as the Crimson Tide's next coach. 

He was apologizing for that one three years later in a Sporting News interview. Sort of. ""I apologize for any professional mishandling that might have occurred,"" he said. 

But there is a reason Alabama ponied up $4 million a year for Saban (university President Robert Witt makes a reported base of $490,000 a year). He is one rainmaker of a coach. 

While perhaps not always so dedicated to the truth about his comings and goings,",What has Saban done?,stopped studying third down tendencies,"No. 1 LSU faces No. 2 Alabama Saturday in college football game of the year .
Alabama coach Nick Saban has coached both teams to national championsips .
Saban has angered some with his ugly departures from previous coaching jobs .
Saban is only coach to take two different schools to college football's BCS championship .",
7244,QA,L_STORY,LONG,915,72,3,"LONDON, England (CNN) -- The British government announced Friday that more than 4,000 former Gurkha soldiers are entitled to settle in Britain, but Gurkha supporters quickly denounced the measure as meaningless. 

Former Gurkha solider Tulbahadur Pun was awarded Britain's highest honor for bravery, the Victoria Cross. 

Supporters have fought for years for more rights for the Gurkhas, Nepalese soldiers who have been part of the British Army for nearly 200 years. 

Gurkhas have fought alongside the British Armed Forces in every conflict in that period, including both world wars, and are known for their ferocity and pride. 

Despite their centuries of service, Gurkhas were not given the right to settle in the United Kingdom until 2004. 

And even then the order applied only to those discharged after the British handover of Hong Kong to China in 1997, when the Gurkhas Brigade moved from Hong Kong to Britain. 

The government's announcement Friday applies to all Gurkhas, including those who left the army before 1997, if they meet one of five criteria. 

It also says around 6,000 of the Gurkhas' dependents may be able to apply for settlement in Britain as well. 

""The guidance honors the service, commitment, and gallantry of those who served with the Gurkhas Brigade,"" Border and Immigration Minister Phil Woolas said in a written statement. 

The Gurkha Justice Campaign, however, said the government's criteria for the Gurkhas' resettlement are unrealistic and too difficult for many of the soldiers to meet. 

""Only a tiny fraction of the Gurkhas who retired before 1997 will win settlement rights under the new policy,"" the campaign said. 

""The campaign for full Gurkha justice will now be taken back into Parliament and the courts. The government needs to know they will have a huge campaign against them who will commit to righting this wrong."" 

The High Court ruled last September that the 1997 cut-off date was fair, but added that caseworkers needed revised guidance on deciding the cases of Gurkhas discharged before that date. 

Under the guidance, Gurkhas discharged before 1997 must meet one of five criteria to be considered for resettlement in Britain: 

• Have three years' continuous residence in Britain, before or after service; • Have close family settled in the United Kingdom; • Have an award for gallantry, leadership, or bravery while in the brigade; • Have a chronic medical condition attributable to or made worse by army service; • Have served for 20 or more years. 

Actress Joanna Lumley, whose father served in the Gurkhas while she was a girl, has been an outspoken campaigner for their rights. She said the new criteria are harsher than she expected. 

""They've given five bullet points which virtually cannot be met by the ordinary Gurkha soldier,"" Lumley told reporters Friday. ""This one page of criteria has taken the government four months to come up with. It has made me ashamed of our administration."" 

She said most Gurkhas are allowed to stay in the United Kingdom for only two years, so three years of continuous residence is not possible. Most Gurkhas, she said, also have not been allowed to settle in Britain with their families. 

The requirement for having won an award discriminates against the ordinary soldier who has no award, she said. 

""This sends out not only to the Gurkha soldiers, but to our own men fighting in Afghanistan and Iraq, the most appalling message: that unless you have been awarded a medal for gallantry, you're not a real soldier,"" Lumley said. 

Only officers are allowed to serve 20 or more years, she said, so most riflemen will not qualify for the service requirement. And proving that an injury is related to army service will be nearly impossible for most, she said. 

""How on earth are men who were injured in the 1940s, '50s, '60s going to be able to prove that their long-term chronic illness is attributable to injures received during their service?"" she said. 

A Home Office spokesman said the government believes hundreds of Gurkhas will still be eligible to settle in Britain. 

""We",How many will there be,"4,000","British government unveils moves to let more former Gurkha troops live in the UK .
Gurkhas are part of British armed forces made up of Nepalese fighters .
Campaigners say qualifying criteria mean most will not be able to settle in UK .
First Gurkha units formed in 1815 and they fought in every campaign since .",
