run_id,run_status,model,quantization_level,task_type,row_id,prompt
run_0128,PENDING,LLaMA-2-3B,INT8,SUMM_SHORT,6813,"Context: ""LA PAZ, Bolivia (CNN)  -- Bolivian President Evo Morales nationalized the Chaco petroleum company Friday, taking over the BP subsidiary with the military on standby. Bolivian leader Evo Morales speaks before parliament Thursday in the capital, La Paz. \""With this decree,\"" Morales said in a nationally televised address from an oil field in Cochabamba, \""we nationalize all the petroleum business in Chaco for all Bolivians.\"" Chaco is jointly owned by Pan American Energy and the Bolivian Pension Fund, each with a 50 percent stake, BP spokesman David Nicholas said from Great Britain. BP owns 60 percent of Pan American Energy, and Bridas Corp. owns the other 40 percent, Nicholas said Nicholas declined comment on the nationalization. \""We are aware of the presidential decree but cannot comment,\"" he said. \""We support Pan America's energies with any discussions they have with the Bolivian government.\"" Morales wore a white safety helmet with the words \""Chaco nationalized\"" printed on the front when he made his announcement. The Bolivian president guaranteed the petroleum workers that their jobs will be safe. Formed in 1997, Chaco employs about 90 Bolivians, the company says on its Web site. Chaco is dedicated to the exploration and production of hydrocarbons, BP says. Morales decreed in 2007 and 2008 that the government should nationalize various petroleum companies. His actions Friday came less than 48 hours before Bolivians vote Sunday on a new constitution that would give the central government more power and control.""
Task: ""Write a concise summary of the context of about 32 words. Output only the summary."""
run_0149,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,2184,"Context: ""(CNN) -- Friends and family planned a memorial service in Atlanta, Georgia, on Thursday for Thor Hesla, who died in Monday's attack on a luxury hotel in Afghanistan. 

Friends describe Thor Hesla as a \""passionate believer\"" and \""larger than life.\"" 

Hesla, 45, loved a game of ultimate Frisbee, a motorcycle ride and a great adventure. Friends say he found no adventure greater than helping people. 

He set off for another adventure in October, this time to Afghanistan  to work with the U.S. Agency for International Development, or USAID, to help build civil society. 

\""Thor Hesla was a passionate believer in what is possible in the world ,\"" said a statement posted online by Jennifer Laszlo Mizrahi, a friend of 20 years. 

The Taliban said it was behind the attack that killed him, carried out by suicide bombers and gunmen. Six other people were killed at Kabul's Serena hotel that day. 

Six days after Hesla arrived in Afghanistan, he had e-mailed details of his new surroundings to his far-away friends. 

Despite the violence wracking the nation, Hesla described Kabul as a city with potential and \""astonishing beauty.\"" 

He said he was struck by glimpses of \""desperately poor\"" Afghans. \""I saw a man moving down the street who was, literally, wearing only rags yesterday,\"" Hesla wrote. 

He expressed pride in his work and the American effort to rebuild Afghanistan, writing, \""You are forcibly reminded how good and inspirational Americans can be.\"" 

Life in Kabul isn't easy. Diplomats and contractors in Afghanistan are under strict security and their travel is severely restricted. 

A witness to Monday's attack said terrorists forced their way into the hotel gym and shot three or four people who were working out.  Watch witness describe the attack » 

Hesla's friends said he joined the hotel's gym and spa as a diversion from his limited daily routine. 

\""You're always, always, always, reminded how great a blessing it is to come from a land which has never known -- since 1865 -- serious war,\"" Hesla wrote his friends, referring to the Civil War. \""It's really difficult to calculate how damaging all-out war can be on a society.\"" 

\""He was very passionate about everything,\"" said friend Stefan Tigges, according to CNN affiliate WGCL. \""He was very generous. He was very spirited, very kind.\"" 

Tigges told the Atlanta TV station his friend was \""larger than life in every way in terms of his sense of humor, his intellect, his capacity to love, all these things.\"" 

At Atlanta's Emory University, Hesla studied English literature and played rugby. He also worked for the Atlanta Olympic Committee and various Democratic political campaigns, including the 2000 campaign for Democratic presidential candidate Bill Bradley. 

In countries such as Trinidad and Tobago; Venezuela, St. Vincent and the Grenadines; Antigua, Barbados and Aruba, Hesla tried to build bridges between feuding groups, and worked on political campaigns seeking to fight crime and corruption, create jobs and improve education, his friends said. 

For more than three years, Hesla had worked in war-ravaged Kosovo, where he helped reform economic systems. 

After taking time off to travel and write both a screenplay and a novel, he had set off for Afghanistan to work as a contractor for USAID in its \""capacity building\"" program, helping government institutions, social organizations and universities with financial matters. 

\""We mourn the loss of our fellow employee, Thor Hesla, \"" said Elizabeth Palmer of BearingPoint, Hesla's employer. \""He was a loving son and brother and an important part of our BearingPoint family. His commitment to helping the people of Afghanistan was well known, and we will miss him terribly.\"" 

Following Thursday's services in Georgia, another is planned for Hesla in Washington D.C., which friends said was his \""adopted home.\"" E-mail to a friend 

CNN's Elise Labott contributed to this report.""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
run_0162,PENDING,LLaMA-2-3B,INT8,SUMM_SHORT,2562,"Context: ""(CNN) -- It will take NATO-led military forces \""another 25 to 30 days to secure that which needs to be secured\"" in Afghanistan's Helmand province, and a further three months after that to be sure insurgents are being kept out of the area, British Maj. Gen. Nick Carter said Thursday. 

But Operation Moshtarak has reached \""the end of the beginning,\"" he said in a briefing from Afghanistan broadcast by the Pentagon Channel. \""The insurgent was entirely dislocated within 24 hours\"" of the insertion of troops by helicopter, he said. 

The Nad Ali district is \""broadly secure,\"" he said, but there is still Taliban resistance in Marjah. 

\""It will be some days before we can be completely confident that Marjah is secure,\"" he said. 

Ten civilians were killed on the second day of the operation, he said. Reports at the time said 12 were killed. 

More coverage on Afghanistan Crossroads blog""
Task: ""Write a concise summary of the context of about 32 words. Output only the summary."""
run_0166,PENDING,LLaMA-2-3B,INT8,SUMM_SHORT,1506,"Context: ""(CNN) -- Atlanta Falcons quarterback Michael Vick is expected to plead guilty to federal conspiracy charges involving an illegal dogfighting operation, according to one of his attorneys. Leah Perry, who sent this photo of son Bobby and dog Rosie, thinks Vick should not be allowed back on the field. The plea deal may include prison time, but the NFL has not yet decided what football sanctions, if any, it should impose on Vick, a spokesman said. We asked CNN.com readers whether they thought Vick would -- or should -- play professional football again as well as their opinions on the case.  Below is a selection of those responses, some of which have been edited for length and clarity. Stephanie King of Arlington, Washington Michael Vick is a disgrace. For anyone thinking he should be let off easy for admitting his guilt -- think again. The only reason he did that was because he knew the evidence against him was so great. Remember only shortly ago he was stating vehemently that he \""only owned\"" the property and had no idea what was going on there. It wasn't until the eyewitness accounts were brought to light that he \""apologized.\"" One cannot be \""sorry\"" for torturing and killing animals. As you know it's been proven that those with the ability to do so also have a stronger chance of being abusive to humans. How can we allow someone like that to be a role model for children? If we do we're degrading our society and shame on us. Patricia Reese of Paola, Kansas Yes, I think Mr. Vick should be allowed to play football again. He is a talented individual and it would be a shame to waste that talent. I also believe he should be able to rebuild his life. However, as part of his restitution to society, I believe he should contribute at least 40% of his salary for what could have potentially been his maximum jail sentence to the Humane Society to help abused and abandoned animals. Debbie Clayton of Greensboro, North Carolina He should never be allowed to play [in the] NFL or earn a dime associated with the NFL. He should be made to work so many hours per week, every week, at minimum wage at an Animal Shelter. Jeff Wise of Atlanta, Georgia Why not give him a chance to play again? Seriously how many chances has the NFL given to Ricky Williams? Smoking pot is against the law, but he's been given a number of chances, and STILL isn't banned from the NFL! Jeremy Montgomery of Mount Laurel, New Jersey I think that Vick should not be allowed to step on the field again and any endorsement deals revoked. What he did was reprehensible. He is in a spotlight where he should be held at a higher standard for a role model. Josh Hebert of Loganville, Georgia He should take whatever punishment our government gives him, but when he has done his time (if he does do time) he should be able to continue playing football. The charges against him are not football related in any way. Angela Ziegler of Cleveland, Ohio The NFL needs to \""step up to the plate\"" and be the man that Michael Vick is not. Allowing him in their league gives a signal that animal abuse is OK with them. Remember Jeffrey Dahmer started as an animal abuser! Want him as your role model or a spokesman? Kelly Koch of Holland, Michigan The NFL and all sponsors should refrain from any future contact with Michael Vick. I, for one, will boycott those with future dealings with him. John Robinson of Redmond, Washington Pro athletes are constantly getting in trouble with the law. Unless we make a policy that all players who are convicted of a felony are banned from the league, then Vick should be allowed to play after a suspension. Randy Jonson of Stamford, Connecticut Until I know the depth of the gambling angle it's hard to be certain. Dog fighting is brutal but if it's only dog fighting/killing, he should get whatever the feds give him and be able to return to""
Task: ""Write a concise summary of the context of about 32 words. Output only the summary."""
run_0178,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,9685,"Context: ""WASHINGTON (CNN) -- China has refused nine U.S. Navy ships and one Air Force jet entry to Hong Kong in the past month, U.S. military officials said Friday. 

China has refused the USS Reuben James, seen in a 1989 photo, a Christmas port call in Hong Kong. 

Senior Navy officials said that Beijing denied permission for the USS Reuben James, a Navy frigate, to make a holiday port call for sailors at the end of December. 

The rejection occurred last week, at the same time China refused to allow the USS Kitty Hawk aircraft carrier battle group into Hong Kong for a Thanksgiving holiday port call. 

A U.S. Air Force C-17 flight that had been scheduled for a routine resupply of the U.S. Consulate in Hong Kong also was denied permission to enter, Navy officials said. 

The Kitty Hawk battle group was eventually granted permission to enter, but by then the ships were well on their way to port in Japan. 

Days earlier, China refused to give two U.S. Navy minesweepers safe harbor in Hong Kong during a storm on the high seas. 

The United States has filed a formal protest with China over the decisions. 

U.S. officials are baffled about the reason or reasons for the port call refusals. China recently has expressed concerns about U.S. arms sales to Taiwan and President Bush's October presentation of a Congressional Gold Medal to the Dalai Lama, the exiled Tibetan spiritual leader.  Watch China put the blame on the U.S. » 

There is speculation that the Chinese may have been conducting military exercises that they didn't want the U.S. Navy to see. Others think the refusals may have been the result of a misunderstanding. 

Officials could not explain why the rejection of the Reuben James had not been disclosed before, even though reporters had repeatedly asked if there were any other pending port calls. One senior Navy official expressed dismay that the information had not been made public by the Pentagon. 

White House deputy spokesman Scott Stanzel told reporters the White House is \""aware\"" of the latest refusals and referred reporters to the Pentagon. Stanzel said a \""clarification\"" on the matter was being sought from Beijing. 

White House and other Bush administration officials have sought to defuse tensions with China, saying the United States wants to move ahead on broader issues of military cooperation. 

Navy officials, meanwhile, say Japan is tightening approvals for Chinese navy visits into its ports. Crew members from a Chinese ship making a port call in Japan may not be allowed to tour a Japanese Aegis warship. 

The U.S.-designed Aegis weapons system enables coordinated operations against threats from aircraft and missiles, surface ships and submarines. 

It is not clear if the Japanese decision was made at the request of the United States. E-mail to a friend""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
run_0183,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,9765,"Context: ""WASHINGTON (CNN) -- It's a frightening scenario, almost a staple of action movies: Someone has fallen onto subway tracks, and a train is rumbling into the station.

iReporter Stuart Gordon spotted rescuers after a woman fell onto subway tracks in Washington.

For a heart-stopping moment, the train is certain to strike the fallen person, until rescue comes at the last possible second.

But at a Washington Metro station near the National Mall on Tuesday, it was an all-too-real scenario, and all the more frightening.

A 68-year-old woman from Nashville, Tennessee, in Washington for the inauguration of Barack Obama, fell off the platform at the Gallery Place-Chinatown stop.

Houston Metro Officer Eliot Swainson, deputized to assist with the huge crowds for the inauguration, was aiding another rider when he heard shouts that someone was on the track.  Watch Swainson describe what happened »

\""I turned around and saw a lady standing in the track area,\"" Swainson said.

The former Houston police officer rushed into action. He and another Metro rider tried to pull the woman to safety, but with a Red Line train bearing down on the station, they didn't have the time. iReport.com: See photos of the rescue operation

\""The train was coming down the tunnel there,\"" Swainson said. \""It was coming in closer. I pushed her down and got her tucked down under the platform.\""

Swainson cited training from Metro staff for giving him the information he used to get the woman out of danger.

The woman, who was not identified, huddled beneath the lip of the granite platform as the train passed. An emergency response crew brought her back up onto the platform and took her to Washington Hospital Center, where hospital staff said she was treated and released. No further details were provided.

Washington Metropolitan Area Transit Authority spokeswoman Taryn McNeil said Tuesday that the woman had sustained cuts and bruises from the fall.

The agency said transit officers from 18 locations across the country were in Washington to assist with the inauguration crowds. Ridership records were shattered Tuesday: There were more than 1.5 million trips across all the authority's platforms, including more than 1.1 million on the subway system.

The Tennessee woman's accident was the only one reported on the transit line, the authority said. iReport.com: Are you there? Send your photos

As for Swainson, Metro Transit Police Chief Michael Taborn said he did exactly the right thing.

\""Due to Officer Swainson's quick response, the woman was not seriously injured,\"" Taborn said. \""He did exactly what was expected, and we are enormously grateful for his actions.\""

McNeil said the Gallery Place-Chinatown Metro stop was reopened not long after the accident and trains were moving through it, although there were delays.

CNN's Larry Lazo and Kelly Marshall contributed to this report.""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
run_0187,PENDING,LLaMA-2-3B,INT8,QA,3997,"Context: ""(CNN) -- The mayor of Gary, Indiana, and Michael Jackson's father, Joe, on Wednesday will announce \""a major move forward\"" to bring a museum and performance arts center bearing the singer's name to the city. 

Mayor Rudy Clay has said the project has the potential to bring 500,000 to 750,000 visitors to Gary and an annual income of $100 million to $150 million dollars to the community. 

In addition, the Jackson Family Museum and a Michael Jackson Performing Arts Center will generate hundreds of construction jobs and thousands of full-time jobs for the community when the project is completed, the mayor said in a press release. 

Joe and Katherine Jackson started their large family in a two-bedroom house in a working-class neighborhood in Gary. All 10 Jackson children were born in Gary between 1950 and 1966, including one who was stillborn. 

The Jacksons moved from Gary to Los Angeles, California, in 1971 amid the success of the Jackson 5 group, which featured Michael Jackson and four older brothers. 

Their home at 2300 Jackson Street is still a shrine for the occasional tourist. 

Jackson died on June 25, 2009.""
Question: ""Who were born in Gary""
Task: ""Answer the question using only the information in the context. Output only the answer phrase."""
run_0191,PENDING,LLaMA-2-3B,INT8,SUMM_SHORT,1376,"Context: ""(CNN) -- An outspoken Saudi human rights advocate who was imprisoned without charge for nearly eight months was freed this weekend, according to a fellow human rights activist.

Matrook al-Faleh, shown in 2004, was seized after he criticized prison conditions, says Human Rights Watch.

Matrook al-Faleh \""is doing very well\"" after leaving Al-Hayer maximum security prison near Riyadh, Saudi Arabia, late Saturday, said colleague Mohammed al-Qahtani, who visited al-Faleh on Sunday.

\""He is very healthy and his morale is quite high -- surprisingly after eight months,\"" said al-Qahtani.

Both men are Saudi college professors.

It's unclear why al-Faleh was arrested. A Human Rights Watch report condemning the arrest and urging al-Faleh's release said his detention came two days after he publicly criticized conditions in a prison where two other Saudi human rights activists are imprisoned.

It was also unclear why he was held for so long. According to al-Qahtani, Saudi law mandates that no one can be held for more than six months without charge.

\""The criminal code says you charge him or release him, but sometimes they do not respect the law they issued,\"" al-Qahtani said.

An official at the Saudi Interior Ministry said he had no details about al-Faleh's case.

Jamila al-Uqla, al-Faleh's wife, spoke to CNN in May, shortly after her husband was detained.

She described how her husband had been arrested without charge and interrogated repeatedly. Al-Faleh had decided to go on a hunger strike to demand that he be told why he was being held, she said.

His wife stressed that she and al-Faleh are patriotic Saudis. \""My husband is transparent and doesn't hide anything,\"" said al-Uqla. \""He says whatever he sees. He has loyalty to his country and the interests of his country.\""

It was not Al-Faleh's first brush with the Saudi legal system. Al-Faleh, Abdullah al-Hamid and Ali al-Dumaini, who runs a Saudi discussion Web site, were arrested in 2004 for circulating a petition meant for then-Crown Prince Abdullah which called for a constitution guaranteeing basic human rights.

A court sentenced al-Faleh, Abdullah al-Hamid and Ali al-Dumaini, to six, seven and nine years respectively. But King Abdullah pardoned them in August 2005, Human Rights Watch said.""
Task: ""Write a concise summary of the context of about 32 words. Output only the summary."""
run_0194,PENDING,LLaMA-2-3B,INT8,QA,7916,"Context: ""MARDAN, Pakistan (CNN) -- Inside a hospital ward in northwest Pakistan, I found myself surrounded by sobs and screams. One scream was so high-pitched that I didn't think it was human. These were the sounds of agony, and they belonged to innocent civilians who were injured in the cross fire of Pakistani troops and the Taliban in the Swat Valley. CNN's Reza Sayah with Shaista, who lost most of her family in an explosion as they fled fighting. Behind each cry at this ward was a story of loss. Doctors told me no one here had lost more than Shaista, an 11-year-old girl who watched as an explosion instantly killed most of her family. Shaista and her family were among hundreds of thousands of people who fled Pakistan's Swat Valley on the day the Pakistani Army launched an all-out offensive against the Taliban.   She says she was walking along a road with her family when a mortar shell suddenly fell from the sky. \""We were coming,\"" Shaista told me, \""then my mother died, my brother died, and my two sisters also died.\""  Watch Reza Sayah's interview with Shaista » Doctors said the explosion shattered Shaista's foot. Moments later she passed out. The next time she woke up she was in the female orthopedic ward of the GHQ Hospital in Mardan.   Doctors said Shaista will recover from her shattered foot, but the trauma of losing a family will last a lifetime. \""She kept saying it all happened in front of me,\"" said Salma Shaheen, a nurse. \""She said something fell on top of my mother and she got cut in half.\"" It was clear that Shaista had won over the hearts of the doctors and nurses who said that they, in three days, had treated more than 800 civilians injured in the battle zone. Like many hospitals in northwest Pakistan, this one was under equipped. To hold an elderly woman's broken leg together, doctors had made a make shift traction using a brick, a plastic shopping bag and rope.  Watch Reza Sayah's report from inside the hospital » Shaista said her father is missing. Her only guardian is her uncle, Muhammad Sher, who found Shaista after searching area hospitals. \""I'm just going to tell her, 'you're my daughter,'\"" said Muhammad. \""I'm going to educate her, teach her the Koran and do what I can for her.\"" Sixty miles away from the hospital, the battle between Pakistani troops and the Taliban raged on. On Wednesday General Athar Abbas, the army's top spokesman, told CNN the troops were making significant progress but the most intense stage of the fighting in the battle zones' most populated areas was still to come -- a near guarantee of more sobs and screams at area hospitals.""
Question: ""Where did Sayah meet Shaista?""
Task: ""Answer the question using only the information in the context. Output only the answer phrase."""
run_0200,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,3051,"Context: ""(CNN) -- One was the archetypal military strongman, intent on maintaining the social order and saving his country from \""catastrophe.\"" The other was a charismatic shipyard electrician and trade union leader who was just as determined to lead his countrymen to freedom. Wojciech Jaruzelski and Lech Walesa attend the first multi-party session of the Polish parliament in 1989. Yet nowadays Wojciech Jaruzelski, the last leader of communist Poland, and Lech Walesa both claim, in their different ways, to have played their part in setting Poland on the path to democracy. The rise of Solidarity, the union and social movement which Walesa founded among the dockers of Gdansk in 1980, was crucial to the ultimate collapse of communism in Poland and across the Soviet bloc. Feted in the West, Walesa was awarded the Nobel Peace Prize in 1983 after spending nearly a year locked up as Jaruzelski clamped down on dissent, becoming a symbol of a rising tide of resentment behind the Iron Curtain. By 1989, Solidarity had become an unstoppable social movement, sweeping to victory as the communist authorities relinquished their grip on power by allowing free elections. Walesa describes the union as a screw turning in the opposite direction to the communist regime, ultimately \""destroying the engine.\"" \""The system was 10 times less efficient than the western system,\"" Walesa told CNN, recalling his decade-long struggle. \""It paid less, life was worse. Each country enslaved by the Soviets was different and in Poland we had TV and people could travel so we knew life could be better... and we'd never given up.\"" But Jaruzelski still believes that without his decision to impose martial law in 1981, Poland's revolt against Soviet domination would have been as ruthlessly and violently quashed by Moscow as had those in Hungary in 1956 and Czechoslovakia in 1968. \""For me personally it was a great tragedy, the consequences of which I've felt to this day,\"" Jaruzelski told CNN. \""Martial law was evil. But it was less evil than the real and inevitable threat we were facing. There was a threat of an explosion -- and an explosion in Poland would have meant an explosion throughout Europe.\"" As a key link in the Soviet Union's chain of Eastern European satellite states, Jaruzelski believes Moscow would never have allowed Poland to break away peacefully: \""I feared a terrible catastrophe. If martial law had not happened, Poland might have been flooded by a sea of blood.\"" Walesa admits the threat of Soviet intervention in the early 1980s was real, but says Solidarity had already won the argument against communism by the time Jaruzelski imposed martial law. \""I knew we were not going to fight,\"" he said. \""Because in Poland there were over 200,000 Soviet troops, they had nuclear arms, and they shot better than us. We could conquer them only this way: You can arrest us, but when we come out we do the same, and we will never work for communism again.\"" Even his arrest and imprisonment only deepened Walesa's belief that Jaruzelski's government could be toppled: \""My friends advised me to run away but I made a different decision. When they came to arrest me, I said, 'You have lost, I have won. You have just put the last nails into the coffin of communism.'\"" These days Jaruzelski is no defender of the system which he served, describing communism as \""beautiful and noble, but utopian.\"" Yet he believes Solidarity's demands in the early 1980s amounted to an \""economic time bomb\"" and that Poland was not ready for democracy at the time. \""The system was bad, I admit it today,\"" he said. \""But at the time, I wasn't aware of that. Everything has to ripen -- corn, fruit, man and societies. Western countries took centuries to arrive at democracy. Except for six or seven years after World War I Poland had never been democratic so it was a difficult process.\"" The Polish authorities also realized the urgency of economic and political reform, Jaruzelski adds, and""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
run_0203,PENDING,LLaMA-2-3B,INT8,QA,8861,"Context: ""Port-au-Prince, Haiti (CNN) -- Dr. Roberto Feliz and Dr. Hiba Georges were quickly jolted from the most modern of medical care in Boston, Massachusetts, to the most rudimentary of care when they flew to Haiti last week to work at a hospital housed in two tents run by the University of Miami. 

The doctors, who worked at the Boston Medical Center, quickly learned that when you have no technology -- not even the simplest blood test -- you have to make medical decisions in an entirely different way. 

The first death they witnessed taught them a valuable lesson. 

The patient was a boy who needed his leg amputated or else he would die of either an infection or rhabdomyolysis, a kidney disease that follows injuries where muscles are crushed. 

Find loved ones in Haiti | Share your story 

Feliz, Georges and the other doctors had nowhere to take the boy. Their own hospital had yet to open its operating room, so they spent hours trying to find a hospital that could do surgeries. Their search was in vain. 

Finally, the doctors decided to do the surgery themselves that night by the moonlight under a mango tree. 

\""We just sawed his foot off. We didn't have to use anesthesia because he was already unconscious and wasn't feeling a thing,\"" Feliz says. 

But they'd waited too long. The boy took his last breath during the surgery. 

\""Some of the doctors cried,\"" Feliz says. \""I told them, 'There is no crying in medicine.'\"" 

As a direct result of the boy's death, a few hours later, at 3 in the morning, the surgeons at the University of Miami hospital decided to build their own operating room. They had no surgical lights, no oxygen, no blood, no ventilators and no monitors. For a tourniquet they used one of the doctor's belts. 

\""We'd been waiting to build the operating room until we received better equipment, but after that boy's death we became more aggressive. We said let's do it, because they're going to die anyway,\"" Feliz says. 

The doctors continued to learn lessons about what one had called \""civil war medicine\"" after the operating room went up. 

At one point, a 16-year-old boy needed an amputation, but the surgeons asked Feliz and Georges to make sure the boy's kidneys were working before they put him through surgery. Without any blood tests to assess kidney function, the only thing they could look for was urine as a sign that his kidneys were working. 

\""We tried to see if we could get some urine going, but there was not a drop. We filled him with fluids and gave him Lasix, a diuretic, to get him to pee, but nothing,\"" Feliz says. 

The boy died as the doctors were treating him. 

\""I saw a lot of deaths there, but this one hit me the hardest,\"" he says. \""I texted my wife back at home, 'I've had a bad day.'\"" 

After that boy's death, surgeons were quicker to give permission to amputate, Feliz says. 

Feliz says if there's any silver lining to practicing such rudimentary medicine, it's that it made him a more humble doctor. 

\""Back in Boston, I'm a hot shot. The nurses have to respect me,\"" Feliz says. \""Here, I'm just a worker bee. I cleaned the OR floor after surgery. I carried dead bodies down the street. I was in traffic carrying dead bodies. That makes you human. I came here a very fancy doctor, and I'm leaving here as a humble man.\""""
Question: ""what is causing surgeons to amputate more quickly?""
Task: ""Answer the question using only the information in the context. Output only the answer phrase."""
run_0206,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,10348,"Context: ""Washington (CNN) -- Washington police were investigating on Sunday whether an off-duty officer drew his gun in the midst of a snowball fight involving a couple hundred people. The Metropolitan Police Department said video from a local media outlet at the scene Saturday did not show the officer with his weapon drawn. However, authorities have since received \""additional images and statements that would seem to support the allegation that the off-duty member did pull a gun,\"" a police statement said. About 200 people from a D.C. neighborhood had gathered Saturday to brave a snowstorm for a massive snowball fight, CNN affiliate WJLA reported. \""It was pretty fun,\"" one unidentified participant told WJLA. \""And then, you know, when the gun came out, uh, it just changed the tone of the thing a little bit.\"" The off-duty, plainclothes officer was driving in the area of the snowball fight when several snowballs hit his vehicle, police said. The officer exited the vehicle and yelled at the crowd, WJLA reported; witnesses accused that officer of drawing his gun. A uniformed police officer who subsequently arrived was holding a gun at his hip, but he eventually returned it to his holster, video from WJLA shows. MPD Assistant Chief Peter Newsham said the uniformed officer was responding to a  911 call that someone -- apparently the plainclothes officer -- had a gun, according to WJLA. The uniformed officer holstered his weapon when he recognized the plainclothes officer, Newsham said, according to WJLA. The police statement said \""there is no evidence that [officers] pointed any weapons in the direction of the crowd or at any individuals.\""""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
run_0224,PENDING,LLaMA-2-3B,INT8,SUMM_LONG,3209,"Context: ""(CNN) -- President Obama's decision to grant some benefits to the same-sex partners of federal employees is seen by some as his attempt to extend an olive branch to the gay and lesbian community, but critics say it's \""too little, too late.\"" Some critics say President Obama has let the gay community down. \""It seems to me at least to be a nice gesture, but a disappointment,\"" said Richard Kim, a senior editor at The Nation magazine. The memorandum Obama signed Wednesday is not expected to grant health and retirement benefits to same-sex partners, as that is prohibited under the Defense of Marriage Act. \""It will absolutely be seen as something good -- but I think, for example, it not including full health insurance -- that is going to put a real microscope on that question. You know, why not?\"" Kim said, adding that the memo applies only to federal employees, so most people will not be affected by it. Charles Moran, the spokesman for the Log Cabin Republicans, said the lack of full benefits in Thursday's memorandum shows a lack of commitment to the gay community. \""That's the part that just shows that the Obama administration really isn't serious about their promises to the gay and lesbian community. Things like the health benefits, things like retirement benefits and coverage for spouses. These are the core issues,\"" Moran said. \""Why start the marathon if you're not serious about ending the race?\"" he added. White House officials involved in discussions with gay-rights advocates say that Obama favors extending full health care benefits to same-sex couples but that will take legislation to accomplish. Moran said Obama has had multiple opportunities to fulfill his promises to the gay and lesbian community -- including by repealing the military's \""don't ask, don't tell\"" policy and standing against the Justice Department motion filed last week in support of the Defense of Marriage Act. \""Here we are, several months after he's been inaugurated, and we've gotten basically nothing. So it is too little, too late,\"" Moran said. White House Spokesman Robert Gibbs said Obama will keep his word. \""[Extending benefits to same-sex couples] is a matter of fairness. The president is committed to ensuring that fairness as well as working on and fulfilling other promises that he has made in the campaign around things like 'don't ask, don't tell,' \"" Gibbs said. The president has faced sharp criticism over the Justice Department's filing in support of the Defense of Marriage Act, which opposes same-sex marriage. The act used the government's interest in opposing incestuous marriages to support its position against same-sex marriage. Openly gay Rep. Barney Frank said the Obama administration made a \""big mistake\"" and is calling on the president to clearly explain his views on the matter. \""The wording they used was inappropriate,\"" the Massachusetts Democrat told the Boston Herald in an interview published in the paper's Wednesday edition. Many gay activists have called on Frank and other gay members of Congress to speak out against the recent Department of Justice brief. The rancor threatens to disrupt a big Democratic National Committee gay fundraiser in Washington next week. Vice President Biden is the guest at next Thursday's DNC's LBGT Leadership Council 10th Annual Dinner in Washington. Critics are calling for Frank and other gay congressional leaders to boycott the dinner, for which tickets go for $1,000 to $30,000 a plate. Activist David Mixner and blogger Andy Towle, two well-known gay rights advocates, announced that they were pulling out, citing disappointment with the Defense of Marriage Act brief. iReport.com: Share your thoughts on Obama and same-sex marriage The president also rankled gay advocates before his inauguration when he named megachurch pastor the Rev. Rick Warren to deliver the invocation at his swearing-in. Warren, in an interview with Belief.net, likened homosexuality to bestiality and incest. He also supported California's Proposition 8, which banned same-sex marriage in""
Task: ""Write a concise summary of the context of about 45 words. Output only the summary."""
